original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
1647,numeric,Numeric: ID 1647,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1648,numeric,Numeric: ID 1648,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1649,numeric,Numeric: ID 1649,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1650,numeric,Numeric: ID 1650,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1651,numeric,Numeric: ID 1651,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1652,numeric,Numeric: ID 1652,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1653,numeric,Numeric: ID 1653,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1654,numeric,Numeric: ID 1654,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1655,numeric,Numeric: ID 1655,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1656,numeric,Numeric: ID 1656,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1657,numeric,Numeric: ID 1657,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1658,numeric,Numeric: ID 1658,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
1659,numeric,Numeric: ID 1659,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1660,numeric,Numeric: ID 1660,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1661,numeric,Numeric: ID 1661,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1662,numeric,Numeric: ID 1662,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1663,numeric,Numeric: ID 1663,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
1664,numeric,Numeric: ID 1664,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1665,numeric,Numeric: ID 1665,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1666,numeric,Numeric: ID 1666,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1667,numeric,Numeric: ID 1667,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1668,numeric,Numeric: ID 1668,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1669,numeric,Numeric: ID 1669,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1670,numeric,Numeric: ID 1670,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
1671,numeric,Numeric: ID 1671,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1672,numeric,Numeric: ID 1672,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1673,numeric,Numeric: ID 1673,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1674,numeric,Numeric: ID 1674,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1675,numeric,Numeric: ID 1675,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1676,numeric,Numeric: ID 1676,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1677,numeric,Numeric: ID 1677,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1678,numeric,Numeric: ID 1678,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1679,numeric,Numeric: ID 1679,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1680,numeric,Numeric: ID 1680,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
1681,numeric,Numeric: ID 1681,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1682,numeric,Numeric: ID 1682,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1683,numeric,Numeric: ID 1683,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1684,numeric,Numeric: ID 1684,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1685,numeric,Numeric: ID 1685,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1686,numeric,Numeric: ID 1686,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1687,numeric,Numeric: ID 1687,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1688,numeric,Numeric: ID 1688,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1689,numeric,Numeric: ID 1689,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
1690,numeric,Numeric: ID 1690,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1691,numeric,Numeric: ID 1691,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1692,numeric,Numeric: ID 1692,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1693,numeric,Numeric: ID 1693,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1694,numeric,Numeric: ID 1694,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1695,numeric,Numeric: ID 1695,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1696,numeric,Numeric: ID 1696,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1697,numeric,Numeric: ID 1697,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1698,numeric,Numeric: ID 1698,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1699,numeric,Numeric: ID 1699,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1700,numeric,Numeric: ID 1700,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1701,numeric,Numeric: ID 1701,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1702,numeric,Numeric: ID 1702,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1703,numeric,Numeric: ID 1703,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1704,numeric,Numeric: ID 1704,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1705,numeric,Numeric: ID 1705,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1706,numeric,Numeric: ID 1706,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1707,numeric,Numeric: ID 1707,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1708,numeric,Numeric: ID 1708,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1709,numeric,Numeric: ID 1709,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1710,numeric,Numeric: ID 1710,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
1711,numeric,Numeric: ID 1711,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1712,numeric,Numeric: ID 1712,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1713,numeric,Numeric: ID 1713,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1714,numeric,Numeric: ID 1714,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1715,numeric,Numeric: ID 1715,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1716,numeric,Numeric: ID 1716,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1717,numeric,Numeric: ID 1717,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1718,numeric,Numeric: ID 1718,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1719,numeric,Numeric: ID 1719,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1720,numeric,Numeric: ID 1720,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1721,numeric,Numeric: ID 1721,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1722,numeric,Numeric: ID 1722,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1723,numeric,Numeric: ID 1723,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1724,numeric,Numeric: ID 1724,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1725,numeric,Numeric: ID 1725,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1726,numeric,Numeric: ID 1726,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1727,numeric,Numeric: ID 1727,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1728,numeric,Numeric: ID 1728,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1729,numeric,Numeric: ID 1729,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1730,numeric,Numeric: ID 1730,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1731,numeric,Numeric: ID 1731,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1732,numeric,Numeric: ID 1732,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1733,numeric,Numeric: ID 1733,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1734,numeric,Numeric: ID 1734,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1735,numeric,Numeric: ID 1735,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1736,numeric,Numeric: ID 1736,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1737,numeric,Numeric: ID 1737,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1738,numeric,Numeric: ID 1738,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
1739,numeric,Numeric: ID 1739,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1740,numeric,Numeric: ID 1740,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1741,numeric,Numeric: ID 1741,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1742,numeric,Numeric: ID 1742,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1743,numeric,Numeric: ID 1743,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1744,numeric,Numeric: ID 1744,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1745,numeric,Numeric: ID 1745,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1746,numeric,Numeric: ID 1746,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1747,numeric,Numeric: ID 1747,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1748,numeric,Numeric: ID 1748,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1749,numeric,Numeric: ID 1749,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1750,numeric,Numeric: ID 1750,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1751,numeric,Numeric: ID 1751,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
1752,numeric,Numeric: ID 1752,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1753,numeric,Numeric: ID 1753,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1754,numeric,Numeric: ID 1754,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1755,numeric,Numeric: ID 1755,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1756,numeric,Numeric: ID 1756,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1757,numeric,Numeric: ID 1757,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1758,numeric,Numeric: ID 1758,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1759,numeric,Numeric: ID 1759,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1760,numeric,Numeric: ID 1760,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1761,numeric,Numeric: ID 1761,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1762,numeric,Numeric: ID 1762,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1763,numeric,Numeric: ID 1763,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1764,numeric,Numeric: ID 1764,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1765,numeric,Numeric: ID 1765,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1766,numeric,Numeric: ID 1766,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1767,numeric,Numeric: ID 1767,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1768,numeric,Numeric: ID 1768,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1769,numeric,Numeric: ID 1769,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1770,numeric,Numeric: ID 1770,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
1771,numeric,Numeric: ID 1771,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1772,numeric,Numeric: ID 1772,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1773,numeric,Numeric: ID 1773,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1774,numeric,Numeric: ID 1774,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1775,numeric,Numeric: ID 1775,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1776,numeric,Numeric: ID 1776,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1777,numeric,Numeric: ID 1777,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1778,numeric,Numeric: ID 1778,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1779,numeric,Numeric: ID 1779,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1780,numeric,Numeric: ID 1780,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1781,numeric,Numeric: ID 1781,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1782,numeric,Numeric: ID 1782,7043,"Older, Fewer Partners, Gender Skewed",7047,"Diverse Demographics, Average Customer Base"
1783,numeric,Numeric: ID 1783,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
