original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
959,numeric,Numeric: ID 959,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
960,numeric,Numeric: ID 960,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
961,numeric,Numeric: ID 961,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
962,numeric,Numeric: ID 962,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
963,numeric,Numeric: ID 963,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
964,numeric,Numeric: ID 964,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
965,numeric,Numeric: ID 965,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
966,numeric,Numeric: ID 966,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
967,numeric,Numeric: ID 967,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
968,numeric,Numeric: ID 968,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
969,numeric,Numeric: ID 969,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
970,numeric,Numeric: ID 970,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
971,numeric,Numeric: ID 971,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
972,numeric,Numeric: ID 972,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
973,numeric,Numeric: ID 973,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
974,numeric,Numeric: ID 974,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
975,numeric,Numeric: ID 975,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
976,numeric,Numeric: ID 976,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
977,numeric,Numeric: ID 977,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
978,numeric,Numeric: ID 978,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
979,numeric,Numeric: ID 979,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
980,numeric,Numeric: ID 980,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
981,numeric,Numeric: ID 981,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
982,numeric,Numeric: ID 982,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
983,numeric,Numeric: ID 983,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
984,numeric,Numeric: ID 984,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
985,numeric,Numeric: ID 985,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
986,numeric,Numeric: ID 986,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
987,numeric,Numeric: ID 987,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
988,numeric,Numeric: ID 988,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
989,numeric,Numeric: ID 989,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
990,numeric,Numeric: ID 990,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
991,numeric,Numeric: ID 991,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
992,numeric,Numeric: ID 992,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
993,numeric,Numeric: ID 993,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
994,numeric,Numeric: ID 994,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
995,numeric,Numeric: ID 995,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
996,numeric,Numeric: ID 996,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
997,numeric,Numeric: ID 997,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
998,numeric,Numeric: ID 998,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
999,numeric,Numeric: ID 999,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1000,numeric,Numeric: ID 1000,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1001,numeric,Numeric: ID 1001,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1002,numeric,Numeric: ID 1002,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1003,numeric,Numeric: ID 1003,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1004,numeric,Numeric: ID 1004,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1005,numeric,Numeric: ID 1005,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1006,numeric,Numeric: ID 1006,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1007,numeric,Numeric: ID 1007,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1008,numeric,Numeric: ID 1008,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1009,numeric,Numeric: ID 1009,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1010,numeric,Numeric: ID 1010,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1011,numeric,Numeric: ID 1011,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1012,numeric,Numeric: ID 1012,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1013,numeric,Numeric: ID 1013,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1014,numeric,Numeric: ID 1014,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1015,numeric,Numeric: ID 1015,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1016,numeric,Numeric: ID 1016,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1017,numeric,Numeric: ID 1017,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
1018,numeric,Numeric: ID 1018,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1019,numeric,Numeric: ID 1019,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1020,numeric,Numeric: ID 1020,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1021,numeric,Numeric: ID 1021,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1022,numeric,Numeric: ID 1022,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1023,numeric,Numeric: ID 1023,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1024,numeric,Numeric: ID 1024,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1025,numeric,Numeric: ID 1025,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1026,numeric,Numeric: ID 1026,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
1027,numeric,Numeric: ID 1027,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1028,numeric,Numeric: ID 1028,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1029,numeric,Numeric: ID 1029,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1030,numeric,Numeric: ID 1030,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1031,numeric,Numeric: ID 1031,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1032,numeric,Numeric: ID 1032,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1033,numeric,Numeric: ID 1033,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1034,numeric,Numeric: ID 1034,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1035,numeric,Numeric: ID 1035,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1036,numeric,Numeric: ID 1036,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1037,numeric,Numeric: ID 1037,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1038,numeric,Numeric: ID 1038,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1039,numeric,Numeric: ID 1039,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1040,numeric,Numeric: ID 1040,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1041,numeric,Numeric: ID 1041,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1042,numeric,Numeric: ID 1042,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1043,numeric,Numeric: ID 1043,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1044,numeric,Numeric: ID 1044,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1045,numeric,Numeric: ID 1045,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1046,numeric,Numeric: ID 1046,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1047,numeric,Numeric: ID 1047,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1048,numeric,Numeric: ID 1048,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1049,numeric,Numeric: ID 1049,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1050,numeric,Numeric: ID 1050,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1051,numeric,Numeric: ID 1051,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1052,numeric,Numeric: ID 1052,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1053,numeric,Numeric: ID 1053,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1054,numeric,Numeric: ID 1054,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1055,numeric,Numeric: ID 1055,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1056,numeric,Numeric: ID 1056,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1057,numeric,Numeric: ID 1057,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1058,numeric,Numeric: ID 1058,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1059,numeric,Numeric: ID 1059,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1060,numeric,Numeric: ID 1060,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1061,numeric,Numeric: ID 1061,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1062,numeric,Numeric: ID 1062,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1063,numeric,Numeric: ID 1063,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1064,numeric,Numeric: ID 1064,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1065,numeric,Numeric: ID 1065,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1066,numeric,Numeric: ID 1066,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1067,numeric,Numeric: ID 1067,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1068,numeric,Numeric: ID 1068,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1069,numeric,Numeric: ID 1069,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1070,numeric,Numeric: ID 1070,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1071,numeric,Numeric: ID 1071,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1072,numeric,Numeric: ID 1072,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1073,numeric,Numeric: ID 1073,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1074,numeric,Numeric: ID 1074,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1075,numeric,Numeric: ID 1075,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1076,numeric,Numeric: ID 1076,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1077,numeric,Numeric: ID 1077,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1078,numeric,Numeric: ID 1078,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1079,numeric,Numeric: ID 1079,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1080,numeric,Numeric: ID 1080,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1081,numeric,Numeric: ID 1081,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1082,numeric,Numeric: ID 1082,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1083,numeric,Numeric: ID 1083,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1084,numeric,Numeric: ID 1084,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1085,numeric,Numeric: ID 1085,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1086,numeric,Numeric: ID 1086,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1087,numeric,Numeric: ID 1087,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1088,numeric,Numeric: ID 1088,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1089,numeric,Numeric: ID 1089,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1090,numeric,Numeric: ID 1090,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1091,numeric,Numeric: ID 1091,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1092,numeric,Numeric: ID 1092,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1093,numeric,Numeric: ID 1093,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1094,numeric,Numeric: ID 1094,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1095,numeric,Numeric: ID 1095,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1096,numeric,Numeric: ID 1096,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1097,numeric,Numeric: ID 1097,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1098,numeric,Numeric: ID 1098,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1099,numeric,Numeric: ID 1099,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1100,numeric,Numeric: ID 1100,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1101,numeric,Numeric: ID 1101,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1102,numeric,Numeric: ID 1102,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1103,numeric,Numeric: ID 1103,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1104,numeric,Numeric: ID 1104,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
