CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
4187-CINZD,1,United States,California,Eldridge,95431,"38.348884, -122.51699",38.348884,-122.51699,Female,Yes,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),95.25,4424.2,Yes,1,90,3180,Network reliability,331,numeric,Numeric: ID 331,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6818-WOBHJ,1,United States,California,Fulton,95439,"38.493888, -122.777141",38.493888,-122.777141,Female,Yes,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,Yes,1,69,5651,Network reliability,332,numeric,Numeric: ID 332,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2408-TZMJL,1,United States,California,Gualala,95445,"38.848082, -123.50608",38.848082,-123.50608,Male,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.15,6448.05,Yes,1,97,4601,Network reliability,333,numeric,Numeric: ID 333,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9134-CEQMF,1,United States,California,Nice,95464,"39.12334, -122.838198",39.12334,-122.838198,Male,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,676.7,Yes,1,89,3077,Network reliability,334,numeric,Numeric: ID 334,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7993-PYKOF,1,United States,California,Rio Nido,95471,"38.522328, -122.97932",38.522328,-122.97932,Male,No,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,Yes,1,80,2587,Network reliability,335,numeric,Numeric: ID 335,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5027-XWQHA,1,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422,Male,No,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,270.95,Yes,1,78,2087,Network reliability,336,numeric,Numeric: ID 336,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
4566-QVRRW,1,United States,California,Witter Springs,95493,"39.222323, -122.985488",39.222323,-122.985488,Female,No,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.05,483.7,Yes,1,84,3200,Network reliability,337,numeric,Numeric: ID 337,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
8519-IMDHU,1,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,Male,Yes,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6,1345.55,Yes,1,83,4981,Network reliability,338,numeric,Numeric: ID 338,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
0201-OAMXR,1,United States,California,Mckinleyville,95519,"40.965011, -124.015255",40.965011,-124.015255,Female,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,Yes,1,87,4838,Network reliability,339,numeric,Numeric: ID 339,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3372-KWFBM,1,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,Male,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.6,1281,Yes,1,81,2508,Network reliability,340,numeric,Numeric: ID 340,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7831-QGOXH,1,United States,California,Blue Lake,95525,"40.94338, -123.831799",40.94338,-123.831799,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,1553.9,Yes,1,77,3326,Don't know,341,numeric,Numeric: ID 341,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6393-WRYZE,1,United States,California,Bridgeville,95526,"40.372532, -123.525626",40.372532,-123.525626,Female,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55,Yes,1,87,3979,Don't know,342,numeric,Numeric: ID 342,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6599-RCLCJ,1,United States,California,Crescent City,95531,"41.701223, -124.003393",41.701223,-124.003393,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.55,5124.55,Yes,1,90,5863,Don't know,343,numeric,Numeric: ID 343,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9831-BPFRI,1,United States,California,Ferndale,95536,"40.4785, -124.301372",40.4785,-124.301372,Female,No,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,89.55,3474.45,Yes,1,65,3849,Poor expertise of online support,344,numeric,Numeric: ID 344,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1725-MIMXW,1,United States,California,Honeydew,95545,"40.342928, -124.063329",40.342928,-124.063329,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.45,19.45,Yes,1,78,5687,Poor expertise of phone support,345,numeric,Numeric: ID 345,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
0031-PVLZI,1,United States,California,Korbel,95550,"40.7666, -123.80458",40.7666,-123.80458,Female,No,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,76.35,Yes,1,81,4133,Competitor had better devices,346,numeric,Numeric: ID 346,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
7206-GZCDC,1,United States,California,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes,1,75,4371,Competitor offered higher download speeds,347,numeric,Numeric: ID 347,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
4791-QRGMF,1,United States,California,Miranda,95553,"40.210895, -123.86",40.210895,-123.86,Male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.5,5961.1,Yes,1,76,6098,Competitor offered more data,348,numeric,Numeric: ID 348,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1768-ZAIFU,1,United States,California,Rio Dell,95562,"40.485849, -124.163234",40.485849,-124.163234,Female,Yes,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.2,25.2,Yes,1,67,5688,Competitor made better offer,349,numeric,Numeric: ID 349,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
4671-LXRDQ,1,United States,California,Salyer,95563,"40.89866, -123.539754",40.89866,-123.539754,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.0,96.45,Yes,1,93,5704,Competitor had better devices,350,numeric,Numeric: ID 350,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
1934-SJVJK,1,United States,California,Smith River,95567,"41.950683, -124.097094",41.950683,-124.097094,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,Yes,1,70,4103,Competitor had better devices,351,numeric,Numeric: ID 351,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
3838-OZURD,1,United States,California,Somes Bar,95568,"41.444606, -123.471895",41.444606,-123.471895,Male,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.0,7133.25,Yes,1,96,5723,Competitor offered higher download speeds,352,numeric,Numeric: ID 352,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9269-CQOOL,1,United States,California,Trinidad,95570,"41.162295, -124.027381",41.162295,-124.027381,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.7,169.45,Yes,1,66,3335,Competitor offered higher download speeds,353,numeric,Numeric: ID 353,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2845-HSJCY,1,United States,California,Whitethorn,95589,"40.053159, -123.995867",40.053159,-123.995867,Female,No,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.25,1258.6,Yes,1,78,4786,Competitor offered higher download speeds,354,numeric,Numeric: ID 354,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1184-PJVDB,1,United States,California,Amador City,95601,"38.431407, -120.8421",38.431407,-120.8421,Male,No,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,857.2,Yes,1,68,5640,Competitor offered more data,355,numeric,Numeric: ID 355,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9415-DPEWS,1,United States,California,Carmichael,95608,"38.626128, -121.328011",38.626128,-121.328011,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.35,1639.3,Yes,1,96,5727,Competitor offered more data,356,numeric,Numeric: ID 356,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7943-RQCHR,1,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,889.9,Yes,1,83,2893,Competitor offered more data,357,numeric,Numeric: ID 357,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3793-MMFUH,1,United States,California,Davis,95618,"38.544002, -121.685559",38.544002,-121.685559,Female,Yes,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,1290,Yes,1,97,2230,Competitor made better offer,358,numeric,Numeric: ID 358,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3249-ZPQRG,1,United States,California,Diamond Springs,95619,"38.683605, -120.811852",38.683605,-120.811852,Male,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.45,330.05,Yes,1,67,5048,Competitor made better offer,359,numeric,Numeric: ID 359,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2568-BRGYX,1,United States,California,Dixon,95620,"38.392821, -121.799917",38.392821,-121.799917,Male,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,237.95,Yes,1,92,5094,Competitor had better devices,360,numeric,Numeric: ID 360,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
7721-JXEAW,1,United States,California,Elk Grove,95624,"38.434138, -121.30587",38.434138,-121.30587,Male,No,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.05,2452.7,Yes,1,70,4324,Competitor offered higher download speeds,361,numeric,Numeric: ID 361,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7249-WBIYX,1,United States,California,Elmira,95625,"38.349195, -121.902943",38.349195,-121.902943,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,Yes,1,70,5146,Competitor offered more data,362,numeric,Numeric: ID 362,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6567-HOOPW,1,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.2,79.2,Yes,1,76,4363,Competitor made better offer,363,numeric,Numeric: ID 363,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3164-AALRN,1,United States,California,Greenwood,95635,"38.921333, -120.897718",38.921333,-120.897718,Male,No,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,70.0,347.4,Yes,1,77,2673,Competitor had better devices,364,numeric,Numeric: ID 364,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
3334-CTHOL,1,United States,California,Jackson,95642,"38.336216, -120.76901",38.336216,-120.76901,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.95,49.95,Yes,1,71,2041,Competitor had better devices,365,numeric,Numeric: ID 365,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
4704-ERYFC,1,United States,California,Knights Landing,95645,"38.875508, -121.765866",38.875508,-121.765866,Female,No,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,1554,Yes,1,85,2159,Competitor offered higher download speeds,366,numeric,Numeric: ID 366,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
8621-MNIHH,1,United States,California,Madison,95653,"38.674276, -121.961866",38.674276,-121.961866,Female,Yes,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,3217.55,Yes,1,88,3369,Competitor offered higher download speeds,367,numeric,Numeric: ID 367,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
0471-LVHGK,1,United States,California,Orangevale,95662,"38.689174, -121.218435",38.689174,-121.218435,Male,No,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,73.0,3001.2,Yes,1,86,2041,Competitor offered higher download speeds,368,numeric,Numeric: ID 368,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9518-RWHZL,1,United States,California,Penryn,95663,"38.859093, -121.182872",38.859093,-121.182872,Female,No,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,6254.2,Yes,1,69,5452,Competitor offered more data,369,numeric,Numeric: ID 369,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5419-CONWX,1,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833554,-121.498102,Female,Yes,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.8,442.85,Yes,1,89,2268,Competitor offered more data,370,numeric,Numeric: ID 370,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6240-EURKS,1,United States,California,Plymouth,95669,"38.489273, -120.891614",38.489273,-120.891614,Female,No,No,No,18,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.0,553,Yes,1,76,2649,Competitor offered more data,371,numeric,Numeric: ID 371,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6960-HVYXR,1,United States,California,Rio Linda,95673,"38.688764, -121.457596",38.688764,-121.457596,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.0,76,Yes,1,72,2567,Competitor made better offer,372,numeric,Numeric: ID 372,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7024-OHCCK,1,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,170.85,Yes,1,72,4193,Don't know,373,numeric,Numeric: ID 373,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7861-UVUFT,1,United States,California,Sloughhouse,95683,"38.470423, -121.114897",38.470423,-121.114897,Female,No,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.3,1308.4,Yes,1,86,4003,Competitor had better devices,374,numeric,Numeric: ID 374,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
5357-TZHPP,1,United States,California,Wheatland,95692,"39.043387, -121.409837",39.043387,-121.409837,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.4,732.5,Yes,1,83,5745,Competitor offered higher download speeds,375,numeric,Numeric: ID 375,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
0680-DFNNY,1,United States,California,Winters,95694,"38.578604, -122.024579",38.578604,-122.024579,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,Yes,1,97,2055,Competitor offered more data,376,numeric,Numeric: ID 376,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7767-UXAGJ,1,United States,California,Colfax,95713,"39.084645, -120.894014",39.084645,-120.894014,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.45,50.45,Yes,1,68,2928,Competitor made better offer,377,numeric,Numeric: ID 377,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1571-SAVHK,1,United States,California,Meadow Vista,95722,"39.003358, -121.022539",39.003358,-121.022539,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,1132.75,Yes,1,80,5598,Competitor had better devices,378,numeric,Numeric: ID 378,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
9546-CQJSU,1,United States,California,Soda Springs,95728,"39.279068, -120.414275",39.279068,-120.414275,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.4,193.6,Yes,1,80,5100,Competitor had better devices,379,numeric,Numeric: ID 379,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
0506-LVNGN,1,United States,California,Rancho Cordova,95742,"38.591134, -121.161585",38.591134,-121.161585,Female,Yes,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.55,349.65,Yes,1,97,4028,Competitor offered higher download speeds,380,numeric,Numeric: ID 380,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2951-QOQTK,1,United States,California,Sacramento,95815,"38.608405, -121.449942",38.608405,-121.449942,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.8,332.45,Yes,1,72,5436,Competitor offered higher download speeds,381,numeric,Numeric: ID 381,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3473-XIIIT,1,United States,California,Sacramento,95824,"38.517295, -121.439819",38.517295,-121.439819,Female,No,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,1534.75,Yes,1,68,3794,Competitor offered higher download speeds,382,numeric,Numeric: ID 382,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
